MatchPointShadow,IDname1,IDname3,IDname2,IDname4,BattMonAHefficiency,BatteryTempCompValue,CTime0b,CTime0a,DaysBtwnBulkAbs,zUI_PVVoltsIn_OutputVbatt,RemoteMenuMode,Aux2_a2d_d2a,y8unit_sw_mac3,StatusRoll,ReasonForReset,y2unit_sw_date_year,ForceFlagBitsB,ForceFlagBitsA,Aux1VoltsHiPv,WizBanJrNumeratorSS,GeneralPurpose,DayLogCombCatIndex,Voc_Qualify_Timer_1ms_2,xreserve_4263,zUI_PCBtemperature,xreserve_4267,xreserve_4209,xreserve_4193,zUI_FETtemperature,xreserve_4228,zUI_InV_dispavgVpv,IbattDisplayS,PreVoc,zUI_BaTTtemperature,MaxInputCurrent,y6unit_sw_mac1,WizBanJrAmpHourNEGativeA,MpptMode,VocRD,yUI_Ibatt,ModusControl,BatteryTempPassed,ComboChargeState,WizBanJrAmpHourNEGativeB,WindNumberOfPoes,MppPercentVoc,xreserve_4235,xreserve_4234,FloatVoltagSetPoint,WizBanJrRawCrcAndtemp,xreserve_4230,xreserve_4233,xreserve_4232,wbitAmpHourNetB,CTime2a,xreserve_4140,WindTableToUse,VariMax,SiestaTime,EqualizeIntervalDays,dateOnPi,zUI_BattV_dispavgVbatt,iFlagsROHigh,EqualizeReTryDays,Aux2VoltsHiPv,xreserve_4243,yVbattNominal,yUI_InputVpv,xreserve_4227,xreserve_4225,xreserve_4222,xreserve_4223,xreserve_4188,ReasonForResting,xreserve_4185,xreserve_4184,zAmpHours,xreserve_4364,LifetimeAmpHours,xreserve_4229,PWM_ReadOnly,unitDeviceIdB,AbsorbTime,CTime1b,MinLogCombCatIndex,Aux1VoltsLoPv,BattMonSOC,ClipperCmdVolts,unitDeviceIdA,Aux1VolsLoRel,MinimiumAbsorbTime,AbsorbSetPointVoltag,Aux1VoltsHiRel,ClassicFmePassedBits,BattMonVolts,xreserve_4258,WizBanJrAmpHourNETB,EndAmpsSocMBaddress,Aux1DelayT,VbattOffset,EndingAmpsTimerSec,Voc_Qualify_Timer_1ms_1,EqualizeTime,iFlagsROLow,xreserve_4219,Aux2VoltasHiAbs,xreserve_4194,xreserve_4195,xreserve_4196,NiteMinutesNoPwr,dateOnDevice,y9wbitAmpHourNetA,VpvOffset,BatteryOuputCurrentLimit,WizBangRxBufferTempSh4,WizBangRxBufferTempSh3,WizBangRxBufferTempSh2,WizBangRxBufferTempSh1,AntiClickSenstvt,y3unit_sw_date_month_day,xreserve_4170,zyEndingAmps,Aux1VoltasLoAbs,RebulkTimerSec,Aux1HoldT,RestartTimers,xreserve_4105,WizBanJrCurrent32Signed,NegativeCurrerntAdj,LogValueRead,PvInputCurrent,RestartTimerms,VocLastMeasured,MinVpvTurOn,WizBanJrRawCurrent,LifetimeKwHours1,LifetimeKwHours2,_id,ip2,ip1,xreserve_4281,VpvTargetRd,yEndingSoc,ArcFaultSensitvty,VpvB4TurnOff,SweepIntervaSecs,kWHours,xreserve_4242,RebulkVolts,SweepDepth,VpvTargetWr,SlidingCurrentLimit,FloatTimeTodaySeconds,xreserve_4171,y7unit_sw_mac2,Aux12,zUI_InWatts_Watts,Aux2VoltsHiRel,yVbattRegSetPtTmpComp,EquilizeVoltageSetPOint,AbosrbTime,Aux1VoltsHiAbs,IpvMinusRawPVNegativeCurrent,NoDoubleClickTimer,xreserve_4208,MinSwpVoltage,WizBanJrAmpHourNETA,xreserve_4206,CTime1a,HighestVinputLog,MaximumBatteryTemperatureCompensationVoltage,MinuteLogIntervalSec,xreserve_4144,EnableFlags2,EnableFlags3,MppWLast,LEDmode,WizBanJrAmpHourPOSitiveA,Aux2VoltsLoRel,xreserve_4270,InfoFlagBits2,InfoFlagBits1,flagsRDA,flagsRDB,y4InfoFlagsBits,modbus_Port_registry,WizBanJrCmdS,SietstaAbortVocAdj,xreserve_4274,xreserve_4278,USBcommMODE,y1unit_id,xreserve_4273,Aux2PwmVwidth,WizBanJrAmpHourPOSitiveB,EnableFlagsBits,MinimumBatteryTemperatrueCompensationVoltage
0,19523,18771,21313,67,41,50,1536,18,0,144,0,0,24605,18400,11,2015,0,0,1400,0,0,0,506,24,545,37,0,0,459,16,612,19,656,279,990,29412,0,11,664,59,0,32768,771,0,0,0,0,528,136,0,584,612,0,0,479,19,0,357,41659,0,2016-06-05T00:00:03.187Z,143,0,0,1400,180,12,612,40,3,0,65532,0,5,0,95,0,0,0,19,353,32813,7183,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,27272,3600,142,65517,900,0,0,0,0,2016-07-06T00:00:18Z,0,0,960,0,0,0,0,50,2839,28,0,100,0,10,1,0,0,8,0,5,1,668,172,0,23,0,1465084803,26370,6572,0,584,5,202,0,3,0,33188,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,19,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,208,2,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1536,22,0,144,0,0,24605,24576,11,2015,0,0,1400,0,0,0,506,25,545,38,0,0,459,16,612,18,656,279,990,29412,0,11,664,57,0,32768,771,0,0,0,0,528,136,0,584,612,0,0,479,18,0,101,41663,0,2016-06-05T00:00:07.189Z,143,0,0,1400,180,12,614,40,3,0,65532,0,5,0,95,0,0,0,23,348,32813,7179,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,31272,3600,142,65520,900,0,0,0,0,2016-07-06T00:00:22Z,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,5,1,668,172,0,23,0,1465084807,26370,6572,0,584,5,202,0,3,0,33192,80,10,1347,960,0,0,3840,20993,25,50,143,143,7200,600,0,23,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,208,2,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1536,26,0,144,0,0,24605,32833,11,2015,0,0,1400,0,0,0,506,25,545,37,0,0,459,16,613,18,656,279,990,29412,0,11,664,59,0,32768,771,0,0,0,0,528,136,0,584,613,0,0,479,18,0,357,41668,0,2016-06-05T00:00:11.504Z,143,0,0,1400,180,12,612,40,3,0,65532,0,5,0,95,0,0,0,28,353,32813,7175,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,35585,3600,142,65517,900,0,0,0,0,2016-07-06T00:00:26Z,0,0,960,0,0,0,0,50,2839,25,0,100,0,10,1,0,0,8,0,5,1,668,172,0,23,0,1465084811,26370,6572,0,584,5,202,0,3,0,33197,80,10,1347,960,0,0,3840,20993,25,50,143,143,7200,600,0,28,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,144,2,502,53,20,142,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1536,30,0,144,0,0,24605,40960,11,2015,0,0,1400,0,0,0,506,26,545,37,0,0,460,16,613,18,656,279,990,29412,0,11,664,56,0,32768,771,0,0,0,0,528,136,0,584,613,0,0,479,18,0,101,41671,0,2016-06-05T00:00:15.194Z,143,0,0,1400,180,12,614,40,3,0,65532,0,5,0,95,0,0,0,31,345,32813,7171,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,39272,3600,142,65520,900,0,0,0,0,2016-07-06T00:00:30Z,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,4,1,668,172,0,23,0,1465084815,26370,6572,0,584,5,202,0,3,0,33200,80,10,1347,960,0,0,3840,20993,25,50,143,143,7200,600,0,31,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,208,10,502,53,20,142,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1536,34,0,144,0,0,24605,5554,11,2015,0,0,1400,0,0,0,506,23,545,36,0,0,459,16,612,19,656,280,990,29412,0,11,664,59,0,32768,772,0,0,0,0,528,136,0,584,612,0,0,479,19,0,357,41675,0,2016-06-05T00:00:19.186Z,144,0,0,1400,180,12,610,40,3,0,65532,0,5,0,95,0,0,0,35,355,32813,7167,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,43262,3600,142,65516,900,0,0,0,0,2016-07-06T00:00:34Z,0,0,960,0,0,0,0,50,2839,24,0,100,0,10,1,0,0,8,0,5,1,668,172,0,23,0,1465084819,26370,6572,0,584,5,202,0,3,0,33204,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,35,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,144,10,502,53,20,142,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1536,38,0,144,0,0,24605,12288,11,2015,0,0,1400,0,0,0,506,23,545,36,0,0,459,16,610,20,656,280,990,29412,0,11,664,60,0,32768,772,0,0,0,0,528,136,0,584,611,0,0,479,20,0,101,41679,0,2016-06-05T00:00:23.209Z,144,0,0,1400,180,12,612,40,3,0,65532,0,5,0,95,0,0,0,39,356,32813,7163,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,47284,3600,142,65515,900,0,0,0,0,2016-07-06T00:00:38Z,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,5,1,668,172,0,23,0,1465084823,26370,6572,0,584,5,202,0,3,0,33208,80,10,1347,960,0,0,3840,20993,28,50,143,143,7200,600,0,39,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,144,10,502,53,20,142,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1536,42,0,144,0,0,24605,20480,11,2015,0,0,1400,0,0,0,506,26,545,37,0,0,459,16,613,17,656,279,990,29412,0,11,664,57,0,32768,772,0,0,0,0,528,136,0,584,613,0,0,479,17,0,357,41683,0,2016-06-05T00:00:27.209Z,144,0,0,1400,180,12,614,40,3,0,65532,0,5,0,95,0,0,0,43,348,32813,7159,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,51280,3600,142,65519,900,0,0,0,0,2016-07-06T00:00:42Z,0,0,960,0,0,0,0,50,2839,25,0,100,0,10,1,0,0,8,0,5,1,668,172,0,23,0,1465084827,26370,6572,0,584,5,202,0,3,0,33212,80,10,1347,960,0,0,3840,20993,24,50,143,143,7200,600,0,43,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1536,46,0,144,0,0,24605,31000,11,2015,0,0,1400,0,0,0,506,28,545,38,0,0,459,16,614,16,656,279,990,29412,0,11,664,55,0,32768,771,0,0,0,0,528,136,0,584,614,0,0,479,16,0,357,41687,0,2016-06-05T00:00:31.227Z,144,0,0,1400,180,12,614,40,3,0,65532,0,5,0,95,0,0,0,47,345,32813,7155,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,55297,3600,142,65520,900,0,0,0,0,2016-07-06T00:00:46Z,0,0,960,0,0,0,0,50,2839,23,0,100,0,10,1,0,0,8,0,4,1,668,172,0,23,0,1465084831,26370,6572,0,584,5,202,0,3,0,33216,80,10,1347,960,0,0,3840,20993,23,50,143,143,7200,600,0,47,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1536,50,0,144,0,0,24605,36864,11,2015,0,0,1400,0,0,0,506,25,545,36,0,0,459,16,612,18,656,279,990,29412,0,11,664,58,0,32768,772,0,0,0,0,528,136,0,584,612,0,0,479,18,0,357,41691,0,2016-06-05T00:00:35.188Z,144,0,0,1400,180,12,612,40,3,0,65532,0,5,0,95,0,0,0,51,352,32813,7151,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,59255,3600,142,65517,900,0,0,0,0,2016-07-06T00:00:50Z,0,0,960,0,0,0,0,50,2839,25,0,100,0,10,1,0,0,8,0,5,1,668,172,0,23,0,1465084835,26370,6572,0,584,5,202,0,3,0,33220,80,10,1347,960,0,0,3840,20993,25,50,143,143,7200,600,0,51,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1536,54,0,144,0,0,24605,0,11,2015,0,0,1400,0,0,0,506,25,545,38,0,0,459,16,613,17,656,279,990,29412,0,11,664,57,0,32768,772,0,0,0,0,528,136,0,584,613,0,0,479,17,0,357,41695,0,2016-06-05T00:00:39.187Z,144,0,0,1400,180,12,612,40,3,0,65532,0,5,0,95,0,0,0,55,351,32813,7147,2016,0,1200,40,636,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,63252,3600,142,65518,900,0,0,0,0,2016-07-06T00:00:54Z,0,0,960,0,0,0,0,50,2839,24,0,100,0,10,1,0,0,8,0,5,1,668,172,0,23,0,1465084839,26370,6572,0,584,5,202,0,3,0,33224,80,10,1347,960,0,0,3840,20993,24,50,143,143,7200,600,0,55,584,100,0,0,1798,1458,146,300,0,18624,0,16,1,0,65516,0,45568,12292,9344,144,10,502,53,20,140,150,0,1174,0,1,0,65,132
