MatchPointShadow,IDname1,IDname3,IDname2,IDname4,BattMonAHefficiency,BatteryTempCompValue,CTime0b,CTime0a,DaysBtwnBulkAbs,zUI_PVVoltsIn_OutputVbatt,RemoteMenuMode,Aux2_a2d_d2a,y8unit_sw_mac3,StatusRoll,ReasonForReset,y2unit_sw_date_year,ForceFlagBitsB,ForceFlagBitsA,Aux1VoltsHiPv,WizBanJrNumeratorSS,GeneralPurpose,DayLogCombCatIndex,Voc_Qualify_Timer_1ms_2,xreserve_4263,zUI_PCBtemperature,xreserve_4267,xreserve_4209,xreserve_4193,zUI_FETtemperature,xreserve_4228,zUI_InV_dispavgVpv,IbattDisplayS,PreVoc,zUI_BaTTtemperature,MaxInputCurrent,y6unit_sw_mac1,WizBanJrAmpHourNEGativeA,MpptMode,VocRD,yUI_Ibatt,ModusControl,BatteryTempPassed,ComboChargeState,WizBanJrAmpHourNEGativeB,WindNumberOfPoes,MppPercentVoc,xreserve_4235,xreserve_4234,FloatVoltagSetPoint,WizBanJrRawCrcAndtemp,xreserve_4230,xreserve_4233,xreserve_4232,wbitAmpHourNetB,CTime2a,xreserve_4140,WindTableToUse,VariMax,SiestaTime,EqualizeIntervalDays,dateOnPi,zUI_BattV_dispavgVbatt,iFlagsROHigh,EqualizeReTryDays,Aux2VoltsHiPv,xreserve_4243,yVbattNominal,yUI_InputVpv,xreserve_4227,xreserve_4225,xreserve_4222,xreserve_4223,xreserve_4188,ReasonForResting,xreserve_4185,xreserve_4184,zAmpHours,xreserve_4364,LifetimeAmpHours,xreserve_4229,PWM_ReadOnly,unitDeviceIdB,AbsorbTime,CTime1b,MinLogCombCatIndex,Aux1VoltsLoPv,BattMonSOC,ClipperCmdVolts,unitDeviceIdA,Aux1VolsLoRel,MinimiumAbsorbTime,AbsorbSetPointVoltag,Aux1VoltsHiRel,ClassicFmePassedBits,BattMonVolts,xreserve_4258,WizBanJrAmpHourNETB,EndAmpsSocMBaddress,Aux1DelayT,VbattOffset,EndingAmpsTimerSec,Voc_Qualify_Timer_1ms_1,EqualizeTime,iFlagsROLow,xreserve_4219,Aux2VoltasHiAbs,xreserve_4194,xreserve_4195,xreserve_4196,NiteMinutesNoPwr,dateOnDevice,y9wbitAmpHourNetA,VpvOffset,BatteryOuputCurrentLimit,WizBangRxBufferTempSh4,WizBangRxBufferTempSh3,WizBangRxBufferTempSh2,WizBangRxBufferTempSh1,AntiClickSenstvt,y3unit_sw_date_month_day,xreserve_4170,zyEndingAmps,Aux1VoltasLoAbs,RebulkTimerSec,Aux1HoldT,RestartTimers,xreserve_4105,WizBanJrCurrent32Signed,NegativeCurrerntAdj,LogValueRead,PvInputCurrent,RestartTimerms,VocLastMeasured,MinVpvTurOn,WizBanJrRawCurrent,LifetimeKwHours1,LifetimeKwHours2,_id,ip2,ip1,xreserve_4281,VpvTargetRd,yEndingSoc,ArcFaultSensitvty,VpvB4TurnOff,SweepIntervaSecs,kWHours,xreserve_4242,RebulkVolts,SweepDepth,VpvTargetWr,SlidingCurrentLimit,FloatTimeTodaySeconds,xreserve_4171,y7unit_sw_mac2,Aux12,zUI_InWatts_Watts,Aux2VoltsHiRel,yVbattRegSetPtTmpComp,EquilizeVoltageSetPOint,AbosrbTime,Aux1VoltsHiAbs,IpvMinusRawPVNegativeCurrent,NoDoubleClickTimer,xreserve_4208,MinSwpVoltage,WizBanJrAmpHourNETA,xreserve_4206,CTime1a,HighestVinputLog,MaximumBatteryTemperatureCompensationVoltage,MinuteLogIntervalSec,xreserve_4144,EnableFlags2,EnableFlags3,MppWLast,LEDmode,WizBanJrAmpHourPOSitiveA,Aux2VoltsLoRel,xreserve_4270,InfoFlagBits2,InfoFlagBits1,flagsRDA,flagsRDB,y4InfoFlagsBits,modbus_Port_registry,WizBanJrCmdS,SietstaAbortVocAdj,xreserve_4274,xreserve_4278,USBcommMODE,y1unit_id,xreserve_4273,Aux2PwmVwidth,WizBanJrAmpHourPOSitiveB,EnableFlagsBits,MinimumBatteryTemperatrueCompensationVoltage
0,19523,18771,21313,67,41,50,20,18,0,137,0,0,24605,40960,11,2015,0,0,1400,0,0,0,306,33,494,38,0,0,408,22,626,8,658,276,990,29412,0,11,644,50,0,32768,1284,0,0,0,0,528,136,0,524,626,0,0,480,8,0,357,26842,0,2016-06-06T20:00:02.880Z,137,0,0,1400,180,12,626,1,3,0,65530,0,5,0,95,12,0,0,20111,312,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,46599,3600,526,65527,900,0,0,0,0,2016-07-07T04:00:18Z,0,0,960,0,0,0,0,50,2839,11,0,100,0,10,1,0,0,8,0,2,1,650,162,0,24,0,1465243202,26370,6572,0,524,5,202,0,3,1,20101,80,10,1347,960,24185,0,3840,20993,10,50,136,143,7200,600,0,20111,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,656,10,502,53,20,134,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,20,21,0,137,0,0,24605,5554,11,2015,0,0,1400,0,0,0,306,32,494,38,0,0,407,22,626,7,658,276,990,29412,0,11,644,49,0,32768,1283,0,0,0,0,528,136,0,524,626,0,0,480,7,0,357,26845,0,2016-06-06T20:00:05.883Z,137,0,0,1400,180,12,626,1,3,0,65530,0,5,0,95,12,0,0,20114,312,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,49601,3600,526,65527,900,0,0,0,0,2016-07-07T04:00:21Z,0,0,960,0,0,0,0,50,2839,9,0,100,0,10,1,0,0,8,0,2,1,650,162,0,24,0,1465243205,26370,6572,0,524,5,202,0,3,1,20104,80,10,1347,960,24188,0,3840,20993,9,50,136,143,7200,600,0,20114,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,656,10,502,53,20,134,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,20,24,0,137,0,0,24605,9650,11,2015,0,0,1400,0,0,0,306,32,494,40,0,0,407,22,625,11,658,276,990,29412,0,11,644,50,0,32768,1283,0,0,0,0,528,136,0,524,625,0,0,480,11,0,357,26848,0,2016-06-06T20:00:08.916Z,137,0,0,1400,180,12,624,1,3,0,65530,0,5,0,95,12,0,0,20117,314,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,52632,3600,526,65526,900,0,0,0,0,2016-07-07T04:00:24Z,0,0,960,0,0,0,0,50,2839,14,0,100,0,10,1,0,0,8,0,3,1,650,162,0,24,0,1465243208,26370,6572,0,524,5,202,0,3,1,20107,80,10,1347,960,24191,0,3840,20993,15,50,136,143,7200,600,0,20117,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,720,10,502,53,20,132,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,20,27,0,137,0,0,24605,18400,11,2015,0,0,1400,0,0,0,306,34,494,39,0,0,407,22,626,9,658,276,990,29412,0,11,644,49,0,32768,1284,0,0,0,0,528,136,0,524,626,0,0,480,9,0,357,26851,0,2016-06-06T20:00:11.897Z,137,0,0,1400,180,12,626,1,3,0,65530,0,5,0,95,12,0,0,20120,311,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,55611,3600,526,65527,900,0,0,0,0,2016-07-07T04:00:27Z,0,0,960,0,0,0,0,50,2839,12,0,100,0,10,1,0,0,8,0,3,1,650,162,0,24,0,1465243211,26370,6572,0,524,5,202,0,3,1,20110,80,10,1347,960,24194,0,3840,20993,12,50,136,143,7200,600,0,20120,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,720,10,502,53,20,134,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,20,30,0,137,0,0,24605,20500,11,2015,0,0,1400,0,0,0,306,33,494,40,0,0,408,22,626,9,658,276,990,29412,0,11,644,50,0,32768,1284,0,0,0,0,528,136,0,524,626,0,0,480,9,0,101,26854,0,2016-06-06T20:00:14.894Z,137,0,0,1400,180,12,624,1,3,0,65530,0,5,0,95,12,0,0,20123,312,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,58607,3600,526,65527,900,0,0,0,0,2016-07-07T04:00:30Z,0,0,960,0,0,0,0,50,2839,12,0,100,0,10,1,0,0,8,0,3,1,650,162,0,24,0,1465243214,26370,6572,0,524,5,202,0,3,1,20113,80,10,1347,960,24197,0,3840,20993,12,50,136,143,7200,600,0,20123,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,720,10,502,53,20,132,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,20,33,0,137,0,0,24605,29524,11,2015,0,0,1400,0,0,0,306,34,494,39,0,0,407,22,625,10,658,276,990,29412,0,11,644,49,0,32768,1284,0,0,0,0,528,136,0,524,625,0,0,480,10,0,357,26857,0,2016-06-06T20:00:17.906Z,137,0,0,1400,180,12,626,1,3,0,65530,0,5,0,95,12,0,0,20126,311,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,61617,3600,526,65527,900,0,0,0,0,2016-07-07T04:00:33Z,0,0,960,0,0,0,0,50,2839,14,0,100,0,10,1,0,0,8,0,3,1,650,162,0,24,0,1465243217,26370,6572,0,524,5,202,0,3,1,20116,80,10,1347,960,24200,0,3840,20993,13,50,136,143,7200,600,0,20126,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,720,10,502,53,20,134,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,20,36,0,136,0,0,24605,32872,11,2015,0,0,1400,0,0,0,306,33,494,38,0,0,408,22,625,11,658,276,990,29412,0,11,644,51,0,32768,1283,0,0,0,0,528,136,0,524,625,0,0,480,11,0,357,26860,0,2016-06-06T20:00:20.901Z,137,0,0,1400,180,12,626,1,3,0,65530,0,5,0,95,12,0,0,20129,314,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,64610,3600,526,65526,900,0,0,0,0,2016-07-07T04:00:36Z,0,0,960,0,0,0,0,50,2839,15,0,100,0,10,1,0,0,8,0,3,1,650,162,0,24,0,1465243220,26370,6572,0,524,5,202,0,3,1,20119,80,10,1347,960,24203,0,3840,20993,15,50,136,143,7200,600,0,20129,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,720,10,502,53,20,132,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,20,39,0,137,0,0,24605,40960,11,2015,0,0,1400,0,0,0,307,35,494,39,0,0,407,22,626,9,658,276,990,29412,0,11,644,48,0,32768,1283,0,0,0,0,528,136,0,524,626,0,0,480,9,0,101,26863,0,2016-06-06T20:00:23.905Z,137,0,0,1400,180,12,626,1,3,0,65530,0,5,0,95,12,0,0,20132,311,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,2076,3600,526,65528,900,0,0,0,0,2016-07-07T04:00:39Z,0,0,960,0,0,0,0,50,2839,13,0,100,0,10,1,0,0,8,0,3,1,650,162,0,24,0,1465243223,26370,6572,0,524,5,202,0,3,1,20122,80,10,1347,960,24206,0,3840,20993,12,50,136,143,7200,600,0,20132,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,720,10,502,53,20,134,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,20,42,0,137,0,0,24605,0,11,2015,0,0,1400,0,0,0,307,31,494,38,0,0,408,22,625,11,658,276,990,29412,0,11,644,52,0,32768,1283,0,0,0,0,528,136,0,524,625,0,0,480,11,0,101,26866,0,2016-06-06T20:00:26.921Z,137,0,0,1400,180,12,626,1,3,0,65530,0,5,0,95,12,0,0,20135,318,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,5090,3600,526,65524,900,0,0,0,0,2016-07-07T04:00:42Z,0,0,960,0,0,0,0,50,2839,15,0,100,0,10,1,0,0,8,0,3,1,650,162,0,24,0,1465243226,26370,6572,0,524,5,202,0,3,1,20125,80,10,1347,960,24209,0,3840,20993,15,50,136,143,7200,600,0,20135,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,656,10,502,53,20,136,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,20,45,0,137,0,0,24605,9650,11,2015,0,0,1400,0,0,0,307,34,494,40,0,0,407,22,625,9,658,276,990,29412,0,11,644,47,0,32768,1283,0,0,0,0,528,136,0,524,625,0,0,480,9,0,357,26869,0,2016-06-06T20:00:29.909Z,137,0,0,1400,180,12,626,1,3,0,65530,0,5,0,95,12,0,0,20138,308,32813,7200,2016,0,1200,40,544,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,8077,3600,526,65529,900,0,0,0,0,2016-07-07T04:00:45Z,0,0,960,0,0,0,0,50,2839,14,0,100,0,10,1,0,0,8,0,2,1,650,162,0,24,0,1465243229,26370,6572,0,524,5,202,0,3,1,20128,80,10,1347,960,24212,0,3840,20993,12,50,136,143,7200,600,0,20138,524,100,0,0,1799,1458,146,300,0,18624,0,22,1,0,65516,0,45568,12292,9216,720,10,502,53,20,134,150,0,1174,0,1,0,65,132
