MatchPointShadow,IDname1,IDname3,IDname2,IDname4,BattMonAHefficiency,BatteryTempCompValue,CTime0b,CTime0a,DaysBtwnBulkAbs,zUI_PVVoltsIn_OutputVbatt,RemoteMenuMode,Aux2_a2d_d2a,y8unit_sw_mac3,StatusRoll,ReasonForReset,y2unit_sw_date_year,ForceFlagBitsB,ForceFlagBitsA,Aux1VoltsHiPv,WizBanJrNumeratorSS,GeneralPurpose,DayLogCombCatIndex,Voc_Qualify_Timer_1ms_2,xreserve_4263,zUI_PCBtemperature,xreserve_4267,xreserve_4209,xreserve_4193,zUI_FETtemperature,xreserve_4228,zUI_InV_dispavgVpv,IbattDisplayS,PreVoc,zUI_BaTTtemperature,MaxInputCurrent,y6unit_sw_mac1,MpptMode,VocRD,yUI_Ibatt,ModusControl,BatteryTempPassed,ComboChargeState,WizBanJrAmpHourNEGativeB,WindNumberOfPoes,xreserve_4258,xreserve_4235,xreserve_4234,FloatVoltagSetPoint,WizBanJrRawCrcAndtemp,xreserve_4230,xreserve_4233,xreserve_4232,wbitAmpHourNetB,CTime2a,xreserve_4140,WindTableToUse,VariMax,SiestaTime,EqualizeIntervalDays,dateOnPi,zUI_BattV_dispavgVbatt,iFlagsROHigh,EqualizeReTryDays,Aux2VoltsHiPv,xreserve_4243,yVbattNominal,yUI_InputVpv,xreserve_4227,xreserve_4225,xreserve_4222,xreserve_4223,xreserve_4188,ReasonForResting,xreserve_4185,xreserve_4184,zAmpHours,xreserve_4364,LifetimeAmpHours,xreserve_4229,PWM_ReadOnly,unitDeviceIdB,AbsorbTime,CTime1b,MinLogCombCatIndex,Aux1VoltsLoPv,BattMonSOC,ClipperCmdVolts,unitDeviceIdA,Aux1VolsLoRel,MinimiumAbsorbTime,AbsorbSetPointVoltag,Aux1VoltsHiRel,ClassicFmePassedBits,BattMonVolts,WizBanJrAmpHourNEGativeA,WizBanJrAmpHourNETB,EndAmpsSocMBaddress,Aux1DelayT,VbattOffset,EndingAmpsTimerSec,Voc_Qualify_Timer_1ms_1,EqualizeTime,iFlagsROLow,xreserve_4219,Aux2VoltasHiAbs,xreserve_4194,xreserve_4195,xreserve_4196,NiteMinutesNoPwr,MppPercentVoc,y9wbitAmpHourNetA,VpvOffset,BatteryOuputCurrentLimit,WizBangRxBufferTempSh4,WizBangRxBufferTempSh3,WizBangRxBufferTempSh2,WizBangRxBufferTempSh1,AntiClickSenstvt,y3unit_sw_date_month_day,xreserve_4170,zyEndingAmps,Aux1VoltasLoAbs,RebulkTimerSec,Aux1HoldT,RestartTimers,xreserve_4105,WizBanJrCurrent32Signed,NegativeCurrerntAdj,LogValueRead,PvInputCurrent,RestartTimerms,VocLastMeasured,MinVpvTurOn,WizBanJrRawCurrent,LifetimeKwHours1,LifetimeKwHours2,_id,ip2,ip1,xreserve_4281,VpvTargetRd,yEndingSoc,ArcFaultSensitvty,VpvB4TurnOff,SweepIntervaSecs,kWHours,xreserve_4242,RebulkVolts,SweepDepth,VpvTargetWr,SlidingCurrentLimit,FloatTimeTodaySeconds,xreserve_4171,y7unit_sw_mac2,Aux12,zUI_InWatts_Watts,Aux2VoltsHiRel,yVbattRegSetPtTmpComp,EquilizeVoltageSetPOint,AbosrbTime,Aux1VoltsHiAbs,IpvMinusRawPVNegativeCurrent,NoDoubleClickTimer,xreserve_4208,MinSwpVoltage,WizBanJrAmpHourNETA,xreserve_4206,CTime1a,HighestVinputLog,MaximumBatteryTemperatureCompensationVoltage,MinuteLogIntervalSec,xreserve_4144,EnableFlags2,EnableFlags3,MppWLast,LEDmode,WizBanJrAmpHourPOSitiveA,Aux2VoltsLoRel,xreserve_4270,InfoFlagBits2,InfoFlagBits1,flagsRDA,flagsRDB,y4InfoFlagsBits,modbus_Port_registry,WizBanJrCmdS,SietstaAbortVocAdj,xreserve_4274,xreserve_4278,USBcommMODE,y1unit_id,xreserve_4273,Aux2PwmVwidth,WizBanJrAmpHourPOSitiveB,EnableFlagsBits,MinimumBatteryTemperatrueCompensationVoltage
0,19523,18771,21313,67,41,50,773,4373,0,123,0,0,24605,12288,11,2015,0,0,1400,0,0,0,0,44,395,42,0,0,299,1,102,0,102,250,990,29412,11,100,38,0,32768,0,0,0,1458,0,528,136,0,102,102,0,0,476,0,0,101,29882,0,2016-06-02T12:15:04.508Z,122,1,0,1400,180,12,102,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,38,202,13832,65516,0,143,10,0,94,0,0,400,1,0,0,2,3600,8332,0,900,0,0,0,485,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,100,144,0,6,0,1464869704,5386,2570,0,100,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,108,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,773,4379,0,123,0,0,24605,24593,11,2015,0,0,1400,0,0,0,0,44,395,41,0,0,299,1,103,0,104,250,990,29412,11,104,38,0,32768,0,0,0,1458,0,528,136,0,102,103,0,0,476,0,0,357,29888,0,2016-06-02T12:15:09.882Z,122,1,0,1400,180,12,102,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,38,204,13832,65516,0,143,10,0,94,0,0,400,1,0,0,1,3600,8332,0,900,0,0,0,485,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,104,144,0,6,0,1464869709,5386,2570,0,102,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,110,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,773,4384,0,122,0,0,24605,36864,11,2015,0,0,1400,0,0,0,0,44,395,41,0,0,299,1,104,0,104,250,990,29412,11,104,39,0,32768,0,0,0,1458,0,528,136,0,104,104,0,0,476,0,0,357,29893,0,2016-06-02T12:15:15.550Z,122,1,0,1400,180,12,104,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,38,204,13832,65516,0,143,10,0,94,0,0,400,1,0,0,2,3600,8332,0,900,0,0,0,485,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,102,142,0,6,0,1464869715,5386,2570,0,104,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,112,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,773,4390,0,123,0,0,24605,0,11,2015,0,0,1400,0,0,0,0,44,395,42,0,0,299,1,105,0,104,251,990,29412,11,104,38,0,32768,0,0,0,1458,0,528,136,0,104,105,0,0,476,0,0,357,29899,0,2016-06-02T12:15:20.916Z,122,1,0,1400,180,12,104,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,38,204,13832,65516,0,143,10,0,94,0,0,400,1,0,0,0,3600,8332,65535,900,0,0,0,486,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,104,144,0,6,0,1464869720,5386,2570,0,104,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,110,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,773,4396,0,123,0,0,24605,12288,11,2015,0,0,1400,0,0,0,0,45,395,41,0,0,299,1,105,0,106,250,990,29412,11,106,38,0,32768,0,0,0,1458,0,528,136,0,104,106,0,0,476,0,0,357,29904,0,2016-06-02T12:15:26.857Z,122,1,0,1400,180,12,106,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,38,206,13832,65516,0,143,10,0,94,0,0,400,1,0,0,2,3600,8332,65535,900,0,0,0,486,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,106,144,0,6,0,1464869726,5386,2570,0,106,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,112,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,773,4401,0,122,0,0,24605,24593,11,2015,0,0,1400,0,0,0,0,43,395,42,0,0,299,1,106,0,108,250,990,29412,11,106,38,0,32768,0,0,0,1458,0,528,136,0,106,106,0,0,476,0,0,357,29910,0,2016-06-02T12:15:32.216Z,122,1,0,1400,180,12,106,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,39,206,13832,65516,0,143,10,0,94,0,0,400,1,0,0,2,3600,8332,65535,900,0,0,0,486,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,106,144,0,6,0,1464869732,5386,2570,0,106,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,112,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,773,4407,0,123,0,0,24605,36864,11,2015,0,0,1400,0,0,0,0,44,395,41,0,0,299,1,107,0,106,250,990,29412,11,106,39,0,32768,0,0,0,1458,0,528,136,0,108,107,0,0,476,0,0,357,29915,0,2016-06-02T12:15:37.779Z,122,1,0,1400,180,12,108,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,38,208,13832,65516,0,143,10,0,94,0,0,400,1,0,0,2,3600,8332,65535,900,0,0,0,486,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,106,144,0,6,0,1464869737,5386,2570,0,108,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,112,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,773,4608,0,123,0,0,24605,5554,11,2015,0,0,1400,0,0,0,0,43,395,42,0,0,299,1,109,0,108,250,990,29412,11,108,38,0,32768,0,0,0,1458,0,528,136,0,108,109,0,0,476,0,0,357,29921,0,2016-06-02T12:15:43.448Z,122,1,0,1400,180,12,108,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,39,208,13832,65516,0,143,10,0,94,0,0,400,1,0,0,0,3600,8332,65535,900,0,0,0,486,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,108,144,0,6,0,1464869743,5386,2570,0,108,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,116,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,773,4614,0,123,0,0,24605,12288,11,2015,0,0,1400,0,0,0,0,44,395,41,0,0,299,1,110,0,110,250,990,29412,11,110,38,0,32768,0,0,0,1458,0,528,136,0,110,110,0,0,476,0,0,101,29926,0,2016-06-02T12:15:48.842Z,122,1,0,1400,180,12,108,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,38,210,13832,65516,0,143,10,0,94,0,0,400,1,0,0,3,3600,8332,1,900,0,0,0,486,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,108,144,0,6,0,1464869748,5386,2570,0,110,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,114,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,773,4619,0,122,0,0,24605,24594,11,2015,0,0,1400,0,0,0,0,45,395,41,0,0,300,1,112,0,112,250,990,29412,11,112,38,0,32768,0,0,0,1458,0,528,136,0,112,111,0,0,476,0,0,101,29932,0,2016-06-02T12:15:54.516Z,122,1,0,1400,180,12,112,1,6,0,2,0,5,0,95,0,0,0,0,1325,32813,7200,2016,0,1200,38,212,13832,65516,0,143,10,0,94,0,0,400,1,0,0,2,3600,8332,0,900,0,0,0,486,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,1,0,0,8,0,0,1,112,144,0,6,0,1464869754,5386,2570,0,112,5,202,0,3,0,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12548,12288,0,10,502,53,20,114,150,0,1174,0,1,0,65,132
