MatchPointShadow,IDname1,IDname3,IDname2,IDname4,BattMonAHefficiency,BatteryTempCompValue,CTime0b,CTime0a,DaysBtwnBulkAbs,zUI_PVVoltsIn_OutputVbatt,RemoteMenuMode,Aux2_a2d_d2a,y8unit_sw_mac3,StatusRoll,ReasonForReset,y2unit_sw_date_year,ForceFlagBitsB,ForceFlagBitsA,Aux1VoltsHiPv,WizBanJrNumeratorSS,GeneralPurpose,DayLogCombCatIndex,Voc_Qualify_Timer_1ms_2,xreserve_4263,zUI_PCBtemperature,xreserve_4267,xreserve_4209,xreserve_4193,zUI_FETtemperature,xreserve_4228,zUI_InV_dispavgVpv,IbattDisplayS,PreVoc,zUI_BaTTtemperature,MaxInputCurrent,y6unit_sw_mac1,MpptMode,VocRD,yUI_Ibatt,ModusControl,BatteryTempPassed,ComboChargeState,WizBanJrAmpHourNEGativeB,WindNumberOfPoes,xreserve_4258,xreserve_4235,xreserve_4234,FloatVoltagSetPoint,WizBanJrRawCrcAndtemp,xreserve_4230,xreserve_4233,xreserve_4232,wbitAmpHourNetB,CTime2a,xreserve_4140,WindTableToUse,VariMax,SiestaTime,EqualizeIntervalDays,dateOnPi,zUI_BattV_dispavgVbatt,iFlagsROHigh,EqualizeReTryDays,Aux2VoltsHiPv,xreserve_4243,yVbattNominal,yUI_InputVpv,xreserve_4227,xreserve_4225,xreserve_4222,xreserve_4223,xreserve_4188,ReasonForResting,xreserve_4185,xreserve_4184,zAmpHours,xreserve_4364,LifetimeAmpHours,xreserve_4229,PWM_ReadOnly,unitDeviceIdB,AbsorbTime,CTime1b,MinLogCombCatIndex,Aux1VoltsLoPv,BattMonSOC,ClipperCmdVolts,unitDeviceIdA,Aux1VolsLoRel,MinimiumAbsorbTime,AbsorbSetPointVoltag,Aux1VoltsHiRel,ClassicFmePassedBits,BattMonVolts,WizBanJrAmpHourNEGativeA,WizBanJrAmpHourNETB,EndAmpsSocMBaddress,Aux1DelayT,VbattOffset,EndingAmpsTimerSec,Voc_Qualify_Timer_1ms_1,EqualizeTime,iFlagsROLow,xreserve_4219,Aux2VoltasHiAbs,xreserve_4194,xreserve_4195,xreserve_4196,NiteMinutesNoPwr,MppPercentVoc,y9wbitAmpHourNetA,VpvOffset,BatteryOuputCurrentLimit,WizBangRxBufferTempSh4,WizBangRxBufferTempSh3,WizBangRxBufferTempSh2,WizBangRxBufferTempSh1,AntiClickSenstvt,y3unit_sw_date_month_day,xreserve_4170,zyEndingAmps,Aux1VoltasLoAbs,RebulkTimerSec,Aux1HoldT,RestartTimers,xreserve_4105,WizBanJrCurrent32Signed,NegativeCurrerntAdj,LogValueRead,PvInputCurrent,RestartTimerms,VocLastMeasured,MinVpvTurOn,WizBanJrRawCurrent,LifetimeKwHours1,LifetimeKwHours2,_id,ip2,ip1,xreserve_4281,VpvTargetRd,yEndingSoc,ArcFaultSensitvty,VpvB4TurnOff,SweepIntervaSecs,kWHours,xreserve_4242,RebulkVolts,SweepDepth,VpvTargetWr,SlidingCurrentLimit,FloatTimeTodaySeconds,xreserve_4171,y7unit_sw_mac2,Aux12,zUI_InWatts_Watts,Aux2VoltsHiRel,yVbattRegSetPtTmpComp,EquilizeVoltageSetPOint,AbosrbTime,Aux1VoltsHiAbs,IpvMinusRawPVNegativeCurrent,NoDoubleClickTimer,xreserve_4208,MinSwpVoltage,WizBanJrAmpHourNETA,xreserve_4206,CTime1a,HighestVinputLog,MaximumBatteryTemperatureCompensationVoltage,MinuteLogIntervalSec,xreserve_4144,EnableFlags2,EnableFlags3,MppWLast,LEDmode,WizBanJrAmpHourPOSitiveA,Aux2VoltsLoRel,xreserve_4270,InfoFlagBits2,InfoFlagBits1,flagsRDA,flagsRDB,y4InfoFlagsBits,modbus_Port_registry,WizBanJrCmdS,SietstaAbortVocAdj,xreserve_4274,xreserve_4278,USBcommMODE,y1unit_id,xreserve_4273,Aux2PwmVwidth,WizBanJrAmpHourPOSitiveB,EnableFlagsBits,MinimumBatteryTemperatrueCompensationVoltage
0,19523,18771,21313,67,40,50,782,10255,0,128,0,0,24605,24616,11,2015,0,0,1400,0,0,0,0,28,477,38,0,0,392,1,560,16,656,246,990,29412,11,646,55,0,32768,1027,0,0,1458,0,528,136,0,560,560,0,0,476,16,0,101,29530,0,2016-06-02T21:40:01.270Z,128,0,0,1400,180,12,562,0,0,0,65526,0,5,0,95,47,0,0,10,343,32813,7031,2016,0,1200,39,660,13832,65516,0,143,10,0,94,0,0,400,1,0,0,9924,3600,142,65522,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,20,0,100,0,10,1,0,0,8,0,5,1,656,150,0,6,0,1464903601,5386,2570,0,560,5,202,0,3,6,10,80,10,1347,960,0,0,3840,20993,20,50,143,143,7200,600,0,10,560,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,9216,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,782,10261,0,128,0,0,24605,36864,11,2015,0,0,1400,0,0,0,0,28,477,37,0,0,392,1,561,17,656,246,990,29412,11,646,55,0,32768,1027,0,0,1458,0,528,136,0,560,561,0,0,476,17,0,357,29536,0,2016-06-02T21:40:06.912Z,128,0,0,1400,180,12,560,0,0,0,65526,0,5,0,95,47,0,0,16,343,32813,7031,2016,0,1200,39,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,15564,3600,142,65521,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,21,0,100,0,10,1,0,0,8,0,5,1,656,150,0,6,0,1464903606,5386,2570,0,560,5,202,0,3,6,16,80,10,1347,960,0,0,3840,20993,21,50,143,143,7200,600,0,16,560,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,9216,16,10,502,53,20,124,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,782,10266,0,128,0,0,24605,5554,11,2015,0,0,1400,0,0,0,0,28,477,38,0,0,393,1,562,17,656,246,990,29412,11,646,56,0,32768,1027,0,0,1458,0,528,136,0,560,562,0,0,476,17,0,357,29542,0,2016-06-02T21:40:12.579Z,128,0,0,1400,180,12,562,0,0,0,65526,0,5,0,95,47,0,0,22,343,32813,7031,2016,0,1200,39,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,21227,3600,142,65520,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,21,0,100,0,10,1,0,0,8,0,5,1,656,152,0,6,0,1464903612,5386,2570,0,560,5,202,0,3,6,22,80,10,1347,960,0,0,3840,20993,21,50,143,143,7200,600,0,22,560,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,9216,16,10,502,53,20,124,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,782,10272,0,128,0,0,24605,18400,11,2015,0,0,1400,0,0,0,0,27,477,37,0,0,393,1,561,17,656,246,990,29412,11,646,56,0,32768,1027,0,0,1458,0,528,136,0,560,562,0,0,476,17,0,357,29547,0,2016-06-02T21:40:18.264Z,128,0,0,1400,180,12,562,0,0,0,65526,0,5,0,95,47,0,0,27,343,32813,7031,2016,0,1200,39,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,26909,3600,142,65520,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,21,0,100,0,10,1,0,0,8,0,5,1,656,150,0,6,0,1464903618,5386,2570,0,560,5,202,0,3,6,27,80,10,1347,960,0,0,3840,20993,21,50,143,143,7200,600,0,27,560,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,9216,16,10,502,53,20,124,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,782,10278,0,128,0,0,24605,24616,11,2015,0,0,1400,0,0,0,0,27,477,37,0,0,393,1,562,17,656,246,990,29412,11,646,56,0,32768,1027,0,0,1458,0,528,136,0,560,562,0,0,476,17,0,357,29553,0,2016-06-02T21:40:23.946Z,128,0,0,1400,180,12,562,0,0,0,65526,0,5,0,95,47,0,0,33,343,32813,7031,2016,0,1200,39,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,32587,3600,142,65520,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,21,0,100,0,10,1,0,0,8,0,6,1,656,150,0,6,0,1464903623,5386,2570,0,560,5,202,0,3,6,33,80,10,1347,960,0,0,3840,20993,21,50,143,143,7200,600,0,33,560,100,0,0,1795,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,9216,16,10,502,53,20,124,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,782,10284,0,128,0,0,24605,40960,11,2015,0,0,1400,0,0,0,0,28,477,37,0,0,393,21,563,17,656,246,990,29412,11,646,56,0,32768,1027,0,0,1458,0,528,136,0,560,563,0,0,476,17,0,357,29559,0,2016-06-02T21:40:30.269Z,128,0,0,1400,180,12,562,40,0,0,65526,0,5,0,95,47,0,0,2,343,32813,7031,2016,0,1200,39,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,38907,3600,142,65521,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,21,0,100,0,10,1,0,0,8,0,5,1,656,150,0,6,0,1464903630,5386,2570,0,560,5,202,0,3,6,39,80,10,1347,960,0,0,3840,20993,21,50,143,143,7200,600,0,2,560,100,0,0,1795,1458,146,300,0,18624,0,21,1,0,65516,0,45568,12292,9216,16,10,502,53,20,126,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,782,10289,0,128,0,0,24605,5554,11,2015,0,0,1400,0,0,0,0,26,476,38,0,0,393,21,563,17,656,246,990,29412,11,646,56,0,32768,1027,0,0,1458,0,528,136,0,560,563,0,0,476,17,0,357,29565,0,2016-06-02T21:40:35.632Z,128,0,0,1400,180,12,564,40,0,0,65526,0,5,0,95,47,0,0,8,343,32813,7031,2016,0,1200,39,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,44267,3600,142,65521,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,21,0,100,0,10,1,0,0,8,0,6,1,656,152,0,6,0,1464903635,5386,2570,0,560,5,202,0,3,6,45,80,10,1347,960,0,0,3840,20993,21,50,143,143,7200,600,0,8,560,100,0,0,1795,1458,146,300,0,18624,0,21,1,0,65516,0,45568,12292,9216,16,10,502,53,20,124,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,782,10295,0,129,0,0,24605,18400,11,2015,0,0,1400,0,0,0,0,27,476,37,0,0,393,21,564,17,656,246,990,29412,11,646,56,0,32768,1027,0,0,1458,0,528,136,0,560,564,0,0,476,17,0,357,29570,0,2016-06-02T21:40:41.257Z,128,0,0,1400,180,12,562,40,0,0,65526,0,5,0,95,47,0,0,13,343,32813,7031,2016,0,1200,39,664,13832,65516,0,143,10,0,94,0,0,400,1,0,0,49889,3600,142,65520,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,21,0,100,0,10,1,0,0,8,0,6,1,656,150,0,6,0,1464903641,5386,2570,0,560,5,202,0,3,6,50,80,10,1347,960,0,0,3840,20993,21,50,143,143,7200,600,0,13,560,100,0,0,1795,1458,146,300,0,18624,0,21,1,0,65516,0,45568,12292,9216,16,10,502,53,20,126,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,782,10497,0,128,0,0,24605,30142,11,2015,0,0,1400,0,0,0,0,26,476,38,0,0,393,21,564,18,656,246,990,29412,11,646,56,0,32768,1027,0,0,1458,0,528,136,0,560,564,0,0,476,18,0,357,29576,0,2016-06-02T21:40:46.934Z,128,0,0,1400,180,12,564,40,0,0,65526,0,5,0,95,47,0,0,19,343,32813,7031,2016,0,1200,39,664,13832,65516,0,143,10,0,94,0,0,400,1,0,0,55562,3600,142,65521,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,23,0,100,0,10,1,0,0,8,0,6,1,656,150,0,6,0,1464903646,5386,2570,0,560,5,202,0,3,6,56,80,10,1347,960,0,0,3840,20993,23,50,143,143,7200,600,0,19,560,100,0,0,1795,1458,146,300,0,18624,0,21,1,0,65516,0,45568,12292,9216,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,782,10502,0,128,0,0,24605,40960,11,2015,0,0,1400,0,0,0,0,26,476,38,0,0,393,21,564,18,656,246,990,29412,11,646,57,0,32768,1027,0,0,1458,0,528,136,0,560,564,0,0,476,18,0,101,29581,0,2016-06-02T21:40:52.332Z,128,0,0,1400,180,12,564,40,0,0,65526,0,5,0,95,47,0,0,24,343,32813,7031,2016,0,1200,39,664,13832,65516,0,143,10,0,94,0,0,400,1,0,0,60957,3600,142,65520,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,23,0,100,0,10,1,0,0,8,0,6,1,656,150,0,6,0,1464903652,5386,2570,0,560,5,202,0,3,6,61,80,10,1347,960,0,0,3840,20993,23,50,143,143,7200,600,0,24,560,100,0,0,1795,1458,146,300,0,18624,0,21,1,0,65516,0,45568,12292,9216,16,10,502,53,20,124,150,0,1174,0,1,0,65,132
