MatchPointShadow,IDname1,IDname3,IDname2,IDname4,BattMonAHefficiency,BatteryTempCompValue,CTime0b,CTime0a,DaysBtwnBulkAbs,zUI_PVVoltsIn_OutputVbatt,RemoteMenuMode,Aux2_a2d_d2a,y8unit_sw_mac3,StatusRoll,ReasonForReset,y2unit_sw_date_year,ForceFlagBitsB,ForceFlagBitsA,Aux1VoltsHiPv,WizBanJrNumeratorSS,GeneralPurpose,DayLogCombCatIndex,Voc_Qualify_Timer_1ms_2,xreserve_4263,zUI_PCBtemperature,xreserve_4267,xreserve_4209,xreserve_4193,zUI_FETtemperature,xreserve_4228,zUI_InV_dispavgVpv,IbattDisplayS,PreVoc,zUI_BaTTtemperature,MaxInputCurrent,y6unit_sw_mac1,MpptMode,VocRD,yUI_Ibatt,ModusControl,BatteryTempPassed,ComboChargeState,WizBanJrAmpHourNEGativeB,WindNumberOfPoes,xreserve_4258,xreserve_4235,xreserve_4234,FloatVoltagSetPoint,WizBanJrRawCrcAndtemp,xreserve_4230,xreserve_4233,xreserve_4232,wbitAmpHourNetB,CTime2a,xreserve_4140,WindTableToUse,VariMax,SiestaTime,EqualizeIntervalDays,dateOnPi,zUI_BattV_dispavgVbatt,iFlagsROHigh,EqualizeReTryDays,Aux2VoltsHiPv,xreserve_4243,yVbattNominal,yUI_InputVpv,xreserve_4227,xreserve_4225,xreserve_4222,xreserve_4223,xreserve_4188,ReasonForResting,xreserve_4185,xreserve_4184,zAmpHours,xreserve_4364,LifetimeAmpHours,xreserve_4229,PWM_ReadOnly,unitDeviceIdB,AbsorbTime,CTime1b,MinLogCombCatIndex,Aux1VoltsLoPv,BattMonSOC,ClipperCmdVolts,unitDeviceIdA,Aux1VolsLoRel,MinimiumAbsorbTime,AbsorbSetPointVoltag,Aux1VoltsHiRel,ClassicFmePassedBits,BattMonVolts,WizBanJrAmpHourNEGativeA,WizBanJrAmpHourNETB,EndAmpsSocMBaddress,Aux1DelayT,VbattOffset,EndingAmpsTimerSec,Voc_Qualify_Timer_1ms_1,EqualizeTime,iFlagsROLow,xreserve_4219,Aux2VoltasHiAbs,xreserve_4194,xreserve_4195,xreserve_4196,NiteMinutesNoPwr,MppPercentVoc,y9wbitAmpHourNetA,VpvOffset,BatteryOuputCurrentLimit,WizBangRxBufferTempSh4,WizBangRxBufferTempSh3,WizBangRxBufferTempSh2,WizBangRxBufferTempSh1,AntiClickSenstvt,y3unit_sw_date_month_day,xreserve_4170,zyEndingAmps,Aux1VoltasLoAbs,RebulkTimerSec,Aux1HoldT,RestartTimers,xreserve_4105,WizBanJrCurrent32Signed,NegativeCurrerntAdj,LogValueRead,PvInputCurrent,RestartTimerms,VocLastMeasured,MinVpvTurOn,WizBanJrRawCurrent,LifetimeKwHours1,LifetimeKwHours2,_id,ip2,ip1,xreserve_4281,VpvTargetRd,yEndingSoc,ArcFaultSensitvty,VpvB4TurnOff,SweepIntervaSecs,kWHours,xreserve_4242,RebulkVolts,SweepDepth,VpvTargetWr,SlidingCurrentLimit,FloatTimeTodaySeconds,xreserve_4171,y7unit_sw_mac2,Aux12,zUI_InWatts_Watts,Aux2VoltsHiRel,yVbattRegSetPtTmpComp,EquilizeVoltageSetPOint,AbosrbTime,Aux1VoltsHiAbs,IpvMinusRawPVNegativeCurrent,NoDoubleClickTimer,xreserve_4208,MinSwpVoltage,WizBanJrAmpHourNETA,xreserve_4206,CTime1a,HighestVinputLog,MaximumBatteryTemperatureCompensationVoltage,MinuteLogIntervalSec,xreserve_4144,EnableFlags2,EnableFlags3,MppWLast,LEDmode,WizBanJrAmpHourPOSitiveA,Aux2VoltsLoRel,xreserve_4270,InfoFlagBits2,InfoFlagBits1,flagsRDA,flagsRDB,y4InfoFlagsBits,modbus_Port_registry,WizBanJrCmdS,SietstaAbortVocAdj,xreserve_4274,xreserve_4278,USBcommMODE,y1unit_id,xreserve_4273,Aux2PwmVwidth,WizBanJrAmpHourPOSitiveB,EnableFlagsBits,MinimumBatteryTemperatrueCompensationVoltage
0,19523,18771,21313,67,41,50,1033,12818,0,144,0,0,24605,12288,11,2015,0,0,1400,0,0,0,11,0,489,28,0,0,423,77,643,64,670,244,990,29412,11,664,105,0,32768,772,0,0,1458,0,528,136,0,608,643,0,0,477,64,0,101,15195,0,2016-06-03T16:50:04.306Z,144,0,0,1400,180,12,644,3,3,0,65532,0,5,0,95,16,0,0,734,343,32813,791,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,12045,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,92,0,100,0,10,1,0,0,8,0,15,1,668,172,0,16,0,1464972604,26370,6572,0,608,5,202,0,3,2,734,80,10,1347,960,0,0,3840,20993,92,50,143,143,7200,600,0,734,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,144,10,502,53,20,138,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1033,12823,0,144,0,0,24605,20489,11,2015,0,0,1400,0,0,0,11,0,490,27,0,0,425,77,641,66,670,244,990,29412,11,664,103,0,32768,772,0,0,1458,0,528,136,0,608,641,0,0,477,66,0,101,15199,0,2016-06-03T16:50:08.697Z,144,0,0,1400,180,12,644,3,3,0,65532,0,5,0,95,16,0,0,738,342,32813,787,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,16433,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,95,0,100,0,10,1,0,0,8,0,16,1,668,172,0,16,0,1464972608,26370,6572,0,608,5,202,0,3,2,738,80,10,1347,960,0,0,3840,20993,95,50,143,143,7200,600,0,738,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1033,12827,0,144,0,0,24605,32806,11,2015,0,0,1400,0,0,0,11,0,490,27,0,0,425,77,642,65,670,245,990,29412,11,664,103,0,32768,771,0,0,1458,0,528,136,0,608,642,0,0,477,65,0,101,15203,0,2016-06-03T16:50:13.073Z,144,0,0,1400,180,12,644,3,3,0,65532,0,5,0,95,16,0,0,742,343,32813,782,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,20807,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,94,0,100,0,10,1,0,0,8,0,15,1,668,172,0,16,0,1464972613,26370,6572,0,608,5,202,0,3,2,742,80,10,1347,960,0,0,3840,20993,93,50,143,143,7200,600,0,742,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1033,12832,0,144,0,0,24605,40960,11,2015,0,0,1400,0,0,0,11,0,489,25,0,0,425,77,642,65,670,245,990,29412,11,664,108,0,32768,772,0,0,1458,0,528,136,0,608,642,0,0,477,65,0,357,15208,0,2016-06-03T16:50:17.487Z,144,0,0,1400,180,12,640,3,3,0,65532,0,5,0,95,16,0,0,747,344,32813,778,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,25218,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,93,0,100,0,10,1,0,0,8,0,16,1,668,172,0,16,0,1464972617,26370,6572,0,608,5,202,0,3,2,747,80,10,1347,960,0,0,3840,20993,93,50,143,143,7200,600,0,747,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,208,10,502,53,20,142,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1033,12836,0,144,0,0,24605,5554,11,2015,0,0,1400,0,0,0,11,0,489,26,0,0,423,77,644,62,670,244,990,29412,11,664,109,0,32768,771,0,0,1458,0,528,136,0,608,644,0,0,477,62,0,357,15212,0,2016-06-03T16:50:21.890Z,144,0,0,1400,180,12,640,3,3,0,65532,0,5,0,95,16,0,0,751,344,32813,773,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,29619,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,91,0,100,0,10,1,0,0,8,0,15,1,668,172,0,16,0,1464972621,26370,6572,0,608,5,202,0,3,2,751,80,10,1347,960,0,0,3840,20993,89,50,143,143,7200,600,0,751,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,144,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1033,12840,0,144,0,0,24605,12288,11,2015,0,0,1400,0,0,0,11,0,489,27,0,0,423,77,642,64,670,245,990,29412,11,664,103,0,32768,771,0,0,1458,0,528,136,0,608,642,0,0,477,64,0,357,15217,0,2016-06-03T16:50:26.298Z,144,0,0,1400,180,12,642,3,3,0,65532,0,5,0,95,16,0,0,756,342,32813,769,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,34024,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,95,0,100,0,10,1,0,0,8,0,15,1,668,172,0,16,0,1464972626,26370,6572,0,608,5,202,0,3,2,756,80,10,1347,960,0,0,3840,20993,92,50,143,143,7200,600,0,756,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,208,10,502,53,20,138,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1033,12845,0,144,0,0,24605,20489,11,2015,0,0,1400,0,0,0,11,0,489,27,0,0,423,77,643,64,670,245,990,29412,11,664,104,0,32768,772,0,0,1458,0,528,136,0,608,643,0,0,477,64,0,101,15221,0,2016-06-03T16:50:30.680Z,144,0,0,1400,180,12,642,3,3,0,65532,0,5,0,95,16,0,0,760,342,32813,765,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,38403,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,94,0,100,0,10,1,0,0,8,0,15,1,668,172,0,16,0,1464972630,26370,6572,0,608,5,202,0,3,2,760,80,10,1347,960,0,0,3840,20993,92,50,143,143,7200,600,0,760,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,208,10,502,53,20,138,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1033,12849,0,144,0,0,24605,32806,11,2015,0,0,1400,0,0,0,11,0,489,27,0,0,423,77,643,64,670,245,990,29412,11,664,104,0,32768,771,0,0,1458,0,528,136,0,608,643,0,0,477,64,0,357,15225,0,2016-06-03T16:50:35.094Z,144,0,0,1400,180,12,642,3,3,0,65532,0,5,0,95,16,0,0,764,343,32813,760,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,42815,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,94,0,100,0,10,1,0,0,8,0,15,1,668,172,0,16,0,1464972635,26370,6572,0,608,5,202,0,3,2,764,80,10,1347,960,0,0,3840,20993,92,50,143,143,7200,600,0,764,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1033,12854,0,144,0,0,24605,40960,11,2015,0,0,1400,0,0,0,11,0,489,25,0,0,425,77,643,64,670,244,990,29412,11,664,112,0,32768,771,0,0,1458,0,528,136,0,608,643,0,0,477,64,0,357,15230,0,2016-06-03T16:50:39.471Z,144,0,0,1400,180,12,636,3,3,0,65532,0,5,0,95,16,0,0,769,347,32813,756,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,47192,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,92,0,100,0,10,1,0,0,8,0,16,1,668,172,0,16,0,1464972639,26370,6572,0,608,5,202,0,3,2,769,80,10,1347,960,0,0,3840,20993,92,50,143,143,7200,600,0,769,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,144,10,502,53,20,138,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1033,12858,0,144,0,0,24605,5554,11,2015,0,0,1400,0,0,0,11,0,489,25,0,0,423,77,641,66,670,244,990,29412,11,664,109,0,32768,772,0,0,1458,0,528,136,0,608,641,0,0,477,66,0,101,15234,0,2016-06-03T16:50:43.848Z,144,0,0,1400,180,12,640,3,3,0,65532,0,5,0,95,16,0,0,773,345,32813,751,2016,0,1200,41,662,13832,65516,0,143,10,0,94,0,0,400,1,0,0,51565,3600,142,65494,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,92,0,100,0,10,1,0,0,8,0,16,1,668,172,0,16,0,1464972643,26370,6572,0,608,5,202,0,3,2,773,80,10,1347,960,0,0,3840,20993,95,50,143,143,7200,600,0,773,608,100,0,0,1796,1458,146,300,0,18624,0,77,1,0,65516,0,45568,12292,9344,144,10,502,53,20,140,150,0,1174,0,1,0,65,132
