MatchPointShadow,IDname1,IDname3,IDname2,IDname4,BattMonAHefficiency,BatteryTempCompValue,CTime0b,CTime0a,DaysBtwnBulkAbs,zUI_PVVoltsIn_OutputVbatt,RemoteMenuMode,Aux2_a2d_d2a,y8unit_sw_mac3,StatusRoll,ReasonForReset,y2unit_sw_date_year,ForceFlagBitsB,ForceFlagBitsA,Aux1VoltsHiPv,WizBanJrNumeratorSS,GeneralPurpose,DayLogCombCatIndex,Voc_Qualify_Timer_1ms_2,xreserve_4263,zUI_PCBtemperature,xreserve_4267,xreserve_4209,xreserve_4193,zUI_FETtemperature,xreserve_4228,zUI_InV_dispavgVpv,IbattDisplayS,PreVoc,zUI_BaTTtemperature,MaxInputCurrent,y6unit_sw_mac1,WizBanJrAmpHourNEGativeA,MpptMode,VocRD,yUI_Ibatt,ModusControl,BatteryTempPassed,ComboChargeState,WizBanJrAmpHourNEGativeB,WindNumberOfPoes,MppPercentVoc,xreserve_4235,xreserve_4234,FloatVoltagSetPoint,WizBanJrRawCrcAndtemp,xreserve_4230,xreserve_4233,xreserve_4232,wbitAmpHourNetB,CTime2a,xreserve_4140,WindTableToUse,VariMax,SiestaTime,EqualizeIntervalDays,dateOnPi,zUI_BattV_dispavgVbatt,iFlagsROHigh,EqualizeReTryDays,Aux2VoltsHiPv,xreserve_4243,yVbattNominal,yUI_InputVpv,xreserve_4227,xreserve_4225,xreserve_4222,xreserve_4223,xreserve_4188,ReasonForResting,xreserve_4185,xreserve_4184,zAmpHours,xreserve_4364,LifetimeAmpHours,xreserve_4229,PWM_ReadOnly,unitDeviceIdB,AbsorbTime,CTime1b,MinLogCombCatIndex,Aux1VoltsLoPv,BattMonSOC,ClipperCmdVolts,unitDeviceIdA,Aux1VolsLoRel,MinimiumAbsorbTime,AbsorbSetPointVoltag,Aux1VoltsHiRel,ClassicFmePassedBits,BattMonVolts,xreserve_4258,WizBanJrAmpHourNETB,EndAmpsSocMBaddress,Aux1DelayT,VbattOffset,EndingAmpsTimerSec,Voc_Qualify_Timer_1ms_1,EqualizeTime,iFlagsROLow,xreserve_4219,Aux2VoltasHiAbs,xreserve_4194,xreserve_4195,xreserve_4196,NiteMinutesNoPwr,dateOnDevice,y9wbitAmpHourNetA,VpvOffset,BatteryOuputCurrentLimit,WizBangRxBufferTempSh4,WizBangRxBufferTempSh3,WizBangRxBufferTempSh2,WizBangRxBufferTempSh1,AntiClickSenstvt,y3unit_sw_date_month_day,xreserve_4170,zyEndingAmps,Aux1VoltasLoAbs,RebulkTimerSec,Aux1HoldT,RestartTimers,xreserve_4105,WizBanJrCurrent32Signed,NegativeCurrerntAdj,LogValueRead,PvInputCurrent,RestartTimerms,VocLastMeasured,MinVpvTurOn,WizBanJrRawCurrent,LifetimeKwHours1,LifetimeKwHours2,_id,ip2,ip1,xreserve_4281,VpvTargetRd,yEndingSoc,ArcFaultSensitvty,VpvB4TurnOff,SweepIntervaSecs,kWHours,xreserve_4242,RebulkVolts,SweepDepth,VpvTargetWr,SlidingCurrentLimit,FloatTimeTodaySeconds,xreserve_4171,y7unit_sw_mac2,Aux12,zUI_InWatts_Watts,Aux2VoltsHiRel,yVbattRegSetPtTmpComp,EquilizeVoltageSetPOint,AbosrbTime,Aux1VoltsHiAbs,IpvMinusRawPVNegativeCurrent,NoDoubleClickTimer,xreserve_4208,MinSwpVoltage,WizBanJrAmpHourNETA,xreserve_4206,CTime1a,HighestVinputLog,MaximumBatteryTemperatureCompensationVoltage,MinuteLogIntervalSec,xreserve_4144,EnableFlags2,EnableFlags3,MppWLast,LEDmode,WizBanJrAmpHourPOSitiveA,Aux2VoltsLoRel,xreserve_4270,InfoFlagBits2,InfoFlagBits1,flagsRDA,flagsRDB,y4InfoFlagsBits,modbus_Port_registry,WizBanJrCmdS,SietstaAbortVocAdj,xreserve_4274,xreserve_4278,USBcommMODE,y1unit_id,xreserve_4273,Aux2PwmVwidth,WizBanJrAmpHourPOSitiveB,EnableFlagsBits,MinimumBatteryTemperatrueCompensationVoltage
0,19523,18771,21313,67,41,50,1280,5135,0,145,0,0,24605,32812,11,2015,0,0,1400,0,0,0,422,10,495,33,0,0,416,25,632,25,670,247,990,29412,0,11,664,72,0,32768,771,0,0,0,0,528,136,0,608,632,0,0,478,25,0,357,42175,0,2016-06-04T00:20:00.439Z,144,0,0,1400,180,12,628,40,3,0,65532,0,5,0,95,0,0,0,1215,349,32813,5985,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,57719,3600,142,65505,900,0,0,0,0,2016-07-05T00:20:15Z,0,0,960,0,0,0,0,50,2839,35,0,100,0,10,1,0,0,8,0,7,1,668,172,0,21,0,1464999600,26370,6572,0,608,5,202,0,3,0,27714,80,10,1347,960,0,0,3840,20993,36,50,143,143,7200,600,0,1215,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,144,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1280,5139,0,144,0,0,24605,36864,11,2015,0,0,1400,0,0,0,422,13,495,35,0,0,417,25,634,22,670,247,990,29412,0,11,664,68,0,32768,772,0,0,0,0,528,136,0,608,634,0,0,478,23,0,357,42179,0,2016-06-04T00:20:03.809Z,144,0,0,1400,180,12,630,40,3,0,65532,0,5,0,95,0,0,0,1219,346,32813,5982,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,61087,3600,142,65509,900,0,0,0,0,2016-07-05T00:20:19Z,0,0,960,0,0,0,0,50,2839,32,0,100,0,10,1,0,0,8,0,6,1,668,172,0,21,0,1464999603,26370,6572,0,608,5,202,0,3,0,27718,80,10,1347,960,0,0,3840,20993,33,50,143,143,7200,600,0,1219,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,144,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1280,5142,0,145,0,0,24605,0,11,2015,0,0,1400,0,0,0,422,15,495,35,0,0,417,25,632,25,670,247,990,29412,0,11,664,67,0,32768,772,0,0,0,0,528,136,0,608,632,0,0,478,25,0,101,42182,0,2016-06-04T00:20:07.175Z,144,0,0,1400,180,12,632,40,3,0,65532,0,5,0,95,0,0,0,1222,346,32813,5978,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,64450,3600,142,65510,900,0,0,0,0,2016-07-05T00:20:22Z,0,0,960,0,0,0,0,50,2839,36,0,100,0,10,1,0,0,8,0,6,1,668,172,0,21,0,1464999607,26370,6572,0,608,5,202,0,3,0,27721,80,10,1347,960,0,0,3840,20993,36,50,143,143,7200,600,0,1222,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1280,5145,0,144,0,0,24605,9650,11,2015,0,0,1400,0,0,0,423,22,495,36,0,0,417,25,633,23,670,247,990,29412,0,11,664,60,0,32768,772,0,0,0,0,528,136,0,608,633,0,0,478,23,0,101,42186,0,2016-06-04T00:20:10.538Z,144,0,0,1400,180,12,636,40,3,0,65532,0,5,0,95,0,0,0,1226,343,32813,5975,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,2276,3600,142,65517,900,0,0,0,0,2016-07-05T00:20:25Z,0,0,960,0,0,0,0,50,2839,36,0,100,0,10,1,0,0,8,0,6,1,668,172,0,21,0,1464999610,26370,6572,0,608,5,202,0,3,0,27725,80,10,1347,960,0,0,3840,20993,33,50,143,143,7200,600,0,1226,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,208,10,502,53,20,142,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1280,5149,0,144,0,0,24605,12288,11,2015,0,0,1400,0,0,0,423,20,495,36,0,0,416,25,632,25,670,248,990,29412,0,11,664,62,0,32768,772,0,0,0,0,528,136,0,608,632,0,0,478,25,0,357,42189,0,2016-06-04T00:20:13.908Z,144,0,0,1400,180,12,634,40,3,0,65532,0,5,0,95,0,0,0,1229,344,32813,5972,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,5644,3600,142,65513,900,0,0,0,0,2016-07-05T00:20:29Z,0,0,960,0,0,0,0,50,2839,37,0,100,0,10,1,0,0,8,0,6,1,668,172,0,21,0,1464999613,26370,6572,0,608,5,202,0,3,0,27728,80,10,1347,960,0,0,3840,20993,36,50,143,143,7200,600,0,1229,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1280,5152,0,144,0,0,24605,20480,11,2015,0,0,1400,0,0,0,423,9,495,34,0,0,417,25,633,24,670,248,990,29412,0,11,664,72,0,32768,771,0,0,0,0,528,136,0,608,633,0,0,478,24,0,101,42192,0,2016-06-04T00:20:17.296Z,144,0,0,1400,180,12,628,40,3,0,65532,0,5,0,95,0,0,0,1232,348,32813,5968,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,9029,3600,142,65503,900,0,0,0,0,2016-07-05T00:20:32Z,0,0,960,0,0,0,0,50,2839,34,0,100,0,10,1,0,0,8,0,6,1,668,172,0,21,0,1464999617,26370,6572,0,608,5,202,0,3,0,27731,80,10,1347,960,0,0,3840,20993,34,50,143,143,7200,600,0,1232,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,144,10,502,53,20,138,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1280,5156,0,144,0,0,24605,31854,11,2015,0,0,1400,0,0,0,423,11,495,34,0,0,416,25,632,25,670,247,990,29412,0,11,664,72,0,32768,772,0,0,0,0,528,136,0,608,632,0,0,478,25,0,101,42196,0,2016-06-04T00:20:20.658Z,144,0,0,1400,180,12,628,40,3,0,65532,0,5,0,95,0,0,0,1236,349,32813,5965,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,12390,3600,142,65505,900,0,0,0,0,2016-07-05T00:20:36Z,0,0,960,0,0,0,0,50,2839,35,0,100,0,10,1,0,0,8,0,6,1,668,172,0,21,0,1464999620,26370,6572,0,608,5,202,0,3,0,27735,80,10,1347,960,0,0,3840,20993,36,50,143,143,7200,600,0,1236,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,144,10,502,53,20,138,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1280,5159,0,144,0,0,24605,36864,11,2015,0,0,1400,0,0,0,423,7,495,32,0,0,416,25,631,28,670,247,990,29412,0,11,664,76,0,32768,771,0,0,0,0,528,136,0,608,631,0,0,478,28,0,357,42199,0,2016-06-04T00:20:24.033Z,144,0,0,1400,180,12,626,40,3,0,65532,0,5,0,95,0,0,0,1239,350,32813,5961,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,15762,3600,142,65500,900,0,0,0,0,2016-07-05T00:20:39Z,0,0,960,0,0,0,0,50,2839,35,0,100,0,10,1,0,0,8,0,7,1,668,172,0,21,0,1464999624,26370,6572,0,608,5,202,0,3,0,27738,80,10,1347,960,0,0,3840,20993,40,50,143,143,7200,600,0,1239,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1280,5162,0,144,0,0,24605,40960,11,2015,0,0,1400,0,0,0,423,23,495,36,0,0,416,25,633,24,670,247,990,29412,0,11,664,60,0,32768,772,0,0,0,0,528,136,0,608,633,0,0,478,24,0,357,42202,0,2016-06-04T00:20:27.397Z,144,0,0,1400,180,12,636,40,3,0,65532,0,5,0,95,0,0,0,1242,343,32813,5958,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,19125,3600,142,65517,900,0,0,0,0,2016-07-05T00:20:42Z,0,0,960,0,0,0,0,50,2839,37,0,100,0,10,1,0,0,8,0,6,1,668,172,0,21,0,1464999627,26370,6572,0,608,5,202,0,3,0,27741,80,10,1347,960,0,0,3840,20993,34,50,143,143,7200,600,0,1242,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,1280,5166,0,144,0,0,24605,5554,11,2015,0,0,1400,0,0,0,423,20,495,36,0,0,416,25,633,24,670,247,990,29412,0,11,664,63,0,32768,772,0,0,0,0,528,136,0,608,633,0,0,478,24,0,357,42206,0,2016-06-04T00:20:30.758Z,144,0,0,1400,180,12,634,40,3,0,65532,0,5,0,95,0,0,0,1246,345,32813,5955,2016,0,1200,41,658,13832,65516,0,143,10,0,94,1458,0,400,1,0,0,22483,3600,142,65513,900,0,0,0,0,2016-07-05T00:20:46Z,0,0,960,0,0,0,0,50,2839,35,0,100,0,10,1,0,0,8,0,6,1,668,172,0,21,0,1464999630,26370,6572,0,608,5,202,0,3,0,27745,80,10,1347,960,0,0,3840,20993,34,50,143,143,7200,600,0,1246,608,100,0,0,1797,1458,146,300,0,18624,0,25,1,0,65516,0,45568,12292,9344,208,10,502,53,20,140,150,0,1174,0,1,0,65,132
