MatchPointShadow,IDname1,IDname3,IDname2,IDname4,BattMonAHefficiency,BatteryTempCompValue,CTime0b,CTime0a,DaysBtwnBulkAbs,zUI_PVVoltsIn_OutputVbatt,RemoteMenuMode,Aux2_a2d_d2a,y8unit_sw_mac3,StatusRoll,ReasonForReset,y2unit_sw_date_year,ForceFlagBitsB,ForceFlagBitsA,Aux1VoltsHiPv,WizBanJrNumeratorSS,GeneralPurpose,DayLogCombCatIndex,Voc_Qualify_Timer_1ms_2,xreserve_4263,zUI_PCBtemperature,xreserve_4267,xreserve_4209,xreserve_4193,zUI_FETtemperature,xreserve_4228,zUI_InV_dispavgVpv,IbattDisplayS,PreVoc,zUI_BaTTtemperature,MaxInputCurrent,y6unit_sw_mac1,MpptMode,VocRD,yUI_Ibatt,ModusControl,BatteryTempPassed,ComboChargeState,WizBanJrAmpHourNEGativeB,WindNumberOfPoes,xreserve_4258,xreserve_4235,xreserve_4234,FloatVoltagSetPoint,WizBanJrRawCrcAndtemp,xreserve_4230,xreserve_4233,xreserve_4232,wbitAmpHourNetB,CTime2a,xreserve_4140,WindTableToUse,VariMax,SiestaTime,EqualizeIntervalDays,dateOnPi,zUI_BattV_dispavgVbatt,iFlagsROHigh,EqualizeReTryDays,Aux2VoltsHiPv,xreserve_4243,yVbattNominal,yUI_InputVpv,xreserve_4227,xreserve_4225,xreserve_4222,xreserve_4223,xreserve_4188,ReasonForResting,xreserve_4185,xreserve_4184,zAmpHours,xreserve_4364,LifetimeAmpHours,xreserve_4229,PWM_ReadOnly,unitDeviceIdB,AbsorbTime,CTime1b,MinLogCombCatIndex,Aux1VoltsLoPv,BattMonSOC,ClipperCmdVolts,unitDeviceIdA,Aux1VolsLoRel,MinimiumAbsorbTime,AbsorbSetPointVoltag,Aux1VoltsHiRel,ClassicFmePassedBits,BattMonVolts,WizBanJrAmpHourNEGativeA,WizBanJrAmpHourNETB,EndAmpsSocMBaddress,Aux1DelayT,VbattOffset,EndingAmpsTimerSec,Voc_Qualify_Timer_1ms_1,EqualizeTime,iFlagsROLow,xreserve_4219,Aux2VoltasHiAbs,xreserve_4194,xreserve_4195,xreserve_4196,NiteMinutesNoPwr,MppPercentVoc,y9wbitAmpHourNetA,VpvOffset,BatteryOuputCurrentLimit,WizBangRxBufferTempSh4,WizBangRxBufferTempSh3,WizBangRxBufferTempSh2,WizBangRxBufferTempSh1,AntiClickSenstvt,y3unit_sw_date_month_day,xreserve_4170,zyEndingAmps,Aux1VoltasLoAbs,RebulkTimerSec,Aux1HoldT,RestartTimers,xreserve_4105,WizBanJrCurrent32Signed,NegativeCurrerntAdj,LogValueRead,PvInputCurrent,RestartTimerms,VocLastMeasured,MinVpvTurOn,WizBanJrRawCurrent,LifetimeKwHours1,LifetimeKwHours2,_id,ip2,ip1,xreserve_4281,VpvTargetRd,yEndingSoc,ArcFaultSensitvty,VpvB4TurnOff,SweepIntervaSecs,kWHours,xreserve_4242,RebulkVolts,SweepDepth,VpvTargetWr,SlidingCurrentLimit,FloatTimeTodaySeconds,xreserve_4171,y7unit_sw_mac2,Aux12,zUI_InWatts_Watts,Aux2VoltsHiRel,yVbattRegSetPtTmpComp,EquilizeVoltageSetPOint,AbosrbTime,Aux1VoltsHiAbs,IpvMinusRawPVNegativeCurrent,NoDoubleClickTimer,xreserve_4208,MinSwpVoltage,WizBanJrAmpHourNETA,xreserve_4206,CTime1a,HighestVinputLog,MaximumBatteryTemperatureCompensationVoltage,MinuteLogIntervalSec,xreserve_4144,EnableFlags2,EnableFlags3,MppWLast,LEDmode,WizBanJrAmpHourPOSitiveA,Aux2VoltsLoRel,xreserve_4270,InfoFlagBits2,InfoFlagBits1,flagsRDA,flagsRDB,y4InfoFlagsBits,modbus_Port_registry,WizBanJrCmdS,SietstaAbortVocAdj,xreserve_4274,xreserve_4278,USBcommMODE,y1unit_id,xreserve_4273,Aux2PwmVwidth,WizBanJrAmpHourPOSitiveB,EnableFlagsBits,MinimumBatteryTemperatrueCompensationVoltage
0,19523,18771,21313,67,40,50,532,6931,0,124,0,0,24605,24603,11,2015,0,0,1400,0,0,0,0,45,478,41,0,0,388,1,401,0,582,251,990,29412,11,520,37,0,32768,1027,0,0,1458,0,528,136,0,400,401,0,0,475,65535,0,101,21902,0,2016-06-02T03:25:02.448Z,123,0,0,1400,180,12,400,40,0,0,65514,0,5,0,95,50,0,0,3,423,32813,7200,2016,0,1200,39,502,13832,65516,0,143,10,0,94,0,0,400,1,0,0,38098,3600,142,3,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,1,0,100,0,10,1,0,0,8,0,2,1,542,145,0,0,0,1464837902,5386,2570,0,400,5,202,0,3,6,40,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,3,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,16,10,502,53,20,120,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,532,6937,0,124,0,0,24605,36864,11,2015,0,0,1400,0,0,0,0,45,478,42,0,0,389,1,401,0,582,251,990,29412,11,520,38,0,32768,1027,0,0,1458,0,528,136,0,400,401,0,0,475,65534,0,101,21907,0,2016-06-02T03:25:07.823Z,123,0,0,1400,180,12,402,40,0,0,65514,0,5,0,95,50,0,0,8,423,32813,7200,2016,0,1200,39,500,13832,65516,0,143,10,0,94,0,0,400,1,0,0,43470,3600,142,4,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,1,0,100,0,10,1,0,0,8,0,2,1,542,145,0,0,0,1464837907,5386,2570,0,400,5,202,0,3,6,45,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,8,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,16,10,502,53,20,118,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,532,6942,0,124,0,0,24605,0,11,2015,0,0,1400,0,0,0,0,45,478,41,0,0,389,1,401,0,582,251,990,29412,11,520,37,0,32768,1027,0,0,1458,0,528,136,0,400,401,0,0,475,65535,0,101,21913,0,2016-06-02T03:25:13.500Z,123,0,0,1400,180,12,400,40,0,0,65514,0,5,0,95,50,0,0,14,423,32813,7200,2016,0,1200,39,502,13832,65516,0,143,10,0,94,0,0,400,1,0,0,49144,3600,142,4,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,1,0,100,0,10,1,0,0,8,0,1,1,542,145,0,0,0,1464837913,5386,2570,0,400,5,202,0,3,6,51,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,14,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,16,10,502,53,20,120,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,532,6948,0,124,0,0,24605,12288,11,2015,0,0,1400,0,0,0,0,45,478,41,0,0,388,1,401,0,582,251,990,29412,11,520,36,0,32768,1027,0,0,1458,0,528,136,0,400,401,0,0,475,65535,0,357,21918,0,2016-06-02T03:25:18.875Z,123,0,0,1400,180,12,402,40,0,0,65514,0,5,0,95,50,0,0,19,423,32813,7200,2016,0,1200,39,502,13832,65516,0,143,10,0,94,0,0,400,1,0,0,54515,3600,142,3,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,1,0,100,0,10,1,0,0,8,0,2,1,542,145,0,0,0,1464837918,5386,2570,0,400,5,202,0,3,6,56,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,19,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,16,10,502,53,20,120,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,532,6953,0,124,0,0,24605,24603,11,2015,0,0,1400,0,0,0,0,45,478,41,0,0,389,1,401,0,582,251,990,29412,11,520,37,0,32768,1027,0,0,1458,0,528,136,0,400,401,0,0,475,65535,0,101,21924,0,2016-06-02T03:25:24.537Z,123,0,0,1400,180,12,400,40,0,0,65514,0,5,0,95,50,0,0,25,423,32813,7200,2016,0,1200,39,502,13832,65516,0,143,10,0,94,0,0,400,1,0,0,60175,3600,142,3,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,1,0,100,0,10,1,0,0,8,0,2,1,542,145,0,0,0,1464837924,5386,2570,0,400,5,202,0,3,6,62,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,25,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,16,10,502,53,20,120,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,532,6959,0,124,0,0,24605,36864,11,2015,0,0,1400,0,0,0,0,46,478,42,0,0,389,1,401,0,582,251,990,29412,11,520,37,0,32768,1027,0,0,1458,0,528,136,0,400,401,0,0,475,65535,0,357,21929,0,2016-06-02T03:25:29.901Z,123,0,0,1400,180,12,402,40,0,0,65514,0,5,0,95,50,0,0,0,423,32813,7200,2016,0,1200,39,500,13832,65516,0,143,10,0,94,0,0,400,1,0,0,65535,3600,142,3,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,1,0,100,0,10,1,0,0,8,0,1,1,542,145,0,0,0,1464837929,5386,2570,0,400,5,202,0,3,6,67,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,16,10,502,53,20,120,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,532,6964,0,124,0,0,24605,5554,11,2015,0,0,1400,0,0,0,1,45,478,42,0,0,389,1,401,0,582,251,990,29412,11,520,37,0,32768,1027,0,0,1458,0,528,136,0,400,401,0,0,475,65535,0,357,21935,0,2016-06-02T03:25:35.573Z,123,0,0,1400,180,12,400,40,0,0,65514,0,5,0,95,50,0,0,6,423,32813,7200,2016,0,1200,39,502,13832,65516,0,143,10,0,94,0,0,400,1,0,0,5668,3600,142,4,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,1,0,100,0,10,1,0,0,8,0,2,1,542,145,0,0,0,1464837935,5386,2570,0,400,5,202,0,3,6,73,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,6,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,16,10,502,53,20,118,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,532,6971,0,124,0,0,24605,18400,11,2015,0,0,1400,0,0,0,1,45,478,41,0,0,389,1,401,0,582,251,990,29412,11,520,37,0,32768,1027,0,0,1458,0,528,136,0,400,401,0,0,475,65535,0,101,21941,0,2016-06-02T03:25:41.709Z,123,0,0,1400,180,12,400,40,0,0,65514,0,5,0,95,50,0,0,12,423,32813,7200,2016,0,1200,39,500,13832,65516,0,143,10,0,94,0,0,400,1,0,0,11801,3600,142,3,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,1,0,100,0,10,1,0,0,8,0,2,1,542,145,0,0,0,1464837941,5386,2570,0,400,5,202,0,3,6,79,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,12,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,532,7172,0,124,0,0,24605,24604,11,2015,0,0,1400,0,0,0,0,42,478,42,0,0,389,1,401,0,406,251,990,29412,11,406,40,0,32768,0,0,0,1458,0,528,136,0,406,401,0,0,475,0,0,357,21947,0,2016-06-02T03:25:47.073Z,123,0,0,1400,180,12,408,1,0,0,65514,0,5,0,95,50,0,0,0,423,32813,7200,2016,0,1200,40,500,13832,65516,0,143,10,0,94,0,0,400,1,0,0,1,3600,140,0,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,19971,0,0,8,0,0,19966,406,145,0,0,0,1464837947,5386,2570,0,408,5,202,0,3,6,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,0,10,502,53,20,118,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,40,50,532,7178,0,124,0,0,24605,36864,11,2015,0,0,1400,0,0,0,0,41,478,42,0,0,388,1,578,0,578,251,990,29412,11,578,40,0,32768,0,0,0,1458,0,528,136,0,576,577,0,0,475,0,0,101,21952,0,2016-06-02T03:25:52.741Z,123,0,0,1400,180,12,578,1,0,0,65514,0,5,0,95,50,0,0,0,423,32813,7200,2016,0,1200,40,676,13832,65516,0,143,10,0,94,0,0,400,1,0,0,2,3600,140,0,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,0,0,100,0,10,14306,0,0,8,0,0,14301,578,145,0,0,0,1464837952,5386,2570,0,578,5,202,0,3,6,0,80,10,1347,960,0,0,3840,20993,0,50,143,143,7200,600,0,0,0,100,0,0,1794,1458,146,300,0,18624,0,1,1,0,65516,0,45568,12292,12288,0,10,502,53,20,120,150,0,1174,0,1,0,65,132
