MatchPointShadow,IDname1,IDname3,IDname2,IDname4,BattMonAHefficiency,BatteryTempCompValue,CTime0b,CTime0a,DaysBtwnBulkAbs,zUI_PVVoltsIn_OutputVbatt,RemoteMenuMode,Aux2_a2d_d2a,y8unit_sw_mac3,StatusRoll,ReasonForReset,y2unit_sw_date_year,ForceFlagBitsB,ForceFlagBitsA,Aux1VoltsHiPv,WizBanJrNumeratorSS,GeneralPurpose,DayLogCombCatIndex,Voc_Qualify_Timer_1ms_2,xreserve_4263,zUI_PCBtemperature,xreserve_4267,xreserve_4209,xreserve_4193,zUI_FETtemperature,xreserve_4228,zUI_InV_dispavgVpv,IbattDisplayS,PreVoc,zUI_BaTTtemperature,MaxInputCurrent,y6unit_sw_mac1,MpptMode,VocRD,yUI_Ibatt,ModusControl,BatteryTempPassed,ComboChargeState,WizBanJrAmpHourNEGativeB,WindNumberOfPoes,xreserve_4258,xreserve_4235,xreserve_4234,FloatVoltagSetPoint,WizBanJrRawCrcAndtemp,xreserve_4230,xreserve_4233,xreserve_4232,wbitAmpHourNetB,CTime2a,xreserve_4140,WindTableToUse,VariMax,SiestaTime,EqualizeIntervalDays,dateOnPi,zUI_BattV_dispavgVbatt,iFlagsROHigh,EqualizeReTryDays,Aux2VoltsHiPv,xreserve_4243,yVbattNominal,yUI_InputVpv,xreserve_4227,xreserve_4225,xreserve_4222,xreserve_4223,xreserve_4188,ReasonForResting,xreserve_4185,xreserve_4184,zAmpHours,xreserve_4364,LifetimeAmpHours,xreserve_4229,PWM_ReadOnly,unitDeviceIdB,AbsorbTime,CTime1b,MinLogCombCatIndex,Aux1VoltsLoPv,BattMonSOC,ClipperCmdVolts,unitDeviceIdA,Aux1VolsLoRel,MinimiumAbsorbTime,AbsorbSetPointVoltag,Aux1VoltsHiRel,ClassicFmePassedBits,BattMonVolts,WizBanJrAmpHourNEGativeA,WizBanJrAmpHourNETB,EndAmpsSocMBaddress,Aux1DelayT,VbattOffset,EndingAmpsTimerSec,Voc_Qualify_Timer_1ms_1,EqualizeTime,iFlagsROLow,xreserve_4219,Aux2VoltasHiAbs,xreserve_4194,xreserve_4195,xreserve_4196,NiteMinutesNoPwr,MppPercentVoc,y9wbitAmpHourNetA,VpvOffset,BatteryOuputCurrentLimit,WizBangRxBufferTempSh4,WizBangRxBufferTempSh3,WizBangRxBufferTempSh2,WizBangRxBufferTempSh1,AntiClickSenstvt,y3unit_sw_date_month_day,xreserve_4170,zyEndingAmps,Aux1VoltasLoAbs,RebulkTimerSec,Aux1HoldT,RestartTimers,xreserve_4105,WizBanJrCurrent32Signed,NegativeCurrerntAdj,LogValueRead,PvInputCurrent,RestartTimerms,VocLastMeasured,MinVpvTurOn,WizBanJrRawCurrent,LifetimeKwHours1,LifetimeKwHours2,_id,ip2,ip1,xreserve_4281,VpvTargetRd,yEndingSoc,ArcFaultSensitvty,VpvB4TurnOff,SweepIntervaSecs,kWHours,xreserve_4242,RebulkVolts,SweepDepth,VpvTargetWr,SlidingCurrentLimit,FloatTimeTodaySeconds,xreserve_4171,y7unit_sw_mac2,Aux12,zUI_InWatts_Watts,Aux2VoltsHiRel,yVbattRegSetPtTmpComp,EquilizeVoltageSetPOint,AbosrbTime,Aux1VoltsHiAbs,IpvMinusRawPVNegativeCurrent,NoDoubleClickTimer,xreserve_4208,MinSwpVoltage,WizBanJrAmpHourNETA,xreserve_4206,CTime1a,HighestVinputLog,MaximumBatteryTemperatureCompensationVoltage,MinuteLogIntervalSec,xreserve_4144,EnableFlags2,EnableFlags3,MppWLast,LEDmode,WizBanJrAmpHourPOSitiveA,Aux2VoltsLoRel,xreserve_4270,InfoFlagBits2,InfoFlagBits1,flagsRDA,flagsRDB,y4InfoFlagsBits,modbus_Port_registry,WizBanJrCmdS,SietstaAbortVocAdj,xreserve_4274,xreserve_4278,USBcommMODE,y1unit_id,xreserve_4273,Aux2PwmVwidth,WizBanJrAmpHourPOSitiveB,EnableFlagsBits,MinimumBatteryTemperatrueCompensationVoltage
0,19523,18771,21313,67,41,50,531,2573,0,126,0,0,24605,18400,11,2015,0,0,1400,0,0,0,0,21,489,36,0,0,408,27,559,22,160,249,990,29412,11,638,61,0,32768,1027,0,0,1458,0,528,136,0,558,559,0,0,475,22,0,357,17279,0,2016-06-02T02:10:00.175Z,126,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,0,343,32813,7200,2016,0,1200,40,658,13832,65516,0,143,10,0,94,0,0,400,1,0,0,49279,3600,142,65512,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,6,1,648,148,0,0,0,1464833400,5386,2570,0,558,5,202,0,3,6,50,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,0,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,531,2576,0,126,0,0,24605,24586,11,2015,0,0,1400,0,0,0,0,21,489,36,0,0,407,27,558,22,160,248,990,29412,11,638,61,0,32768,1027,0,0,1458,0,528,136,0,558,558,0,0,475,22,0,101,17281,0,2016-06-02T02:10:02.696Z,126,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,2,343,32813,7200,2016,0,1200,40,658,13832,65516,0,143,10,0,94,0,0,400,1,0,0,51798,3600,142,65512,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,6,1,648,148,0,0,0,1464833402,5386,2570,0,558,5,202,0,3,6,52,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,2,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,531,2579,0,126,0,0,24605,29572,11,2015,0,0,1400,0,0,0,0,21,489,36,0,0,407,27,559,22,160,249,990,29412,11,638,62,0,32768,1027,0,0,1458,0,528,136,0,558,558,0,0,475,22,0,357,17284,0,2016-06-02T02:10:05.317Z,126,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,5,343,32813,7200,2016,0,1200,40,658,13832,65516,0,143,10,0,94,0,0,400,1,0,0,54418,3600,142,65513,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,6,1,648,148,0,0,0,1464833405,5386,2570,0,558,5,202,0,3,6,55,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,5,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,531,2581,0,126,0,0,24605,32772,11,2015,0,0,1400,0,0,0,0,21,489,37,0,0,408,27,559,22,160,248,990,29412,11,638,62,0,32768,1027,0,0,1458,0,528,136,0,558,558,0,0,475,22,0,357,17286,0,2016-06-02T02:10:07.884Z,126,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,7,343,32813,7200,2016,0,1200,40,658,13832,65516,0,143,10,0,94,0,0,400,1,0,0,56984,3600,142,65512,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,6,1,648,148,0,0,0,1464833407,5386,2570,0,558,5,202,0,3,6,57,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,7,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,531,2584,0,126,0,0,24605,40960,11,2015,0,0,1400,0,0,0,0,22,489,36,0,0,407,27,559,22,160,249,990,29412,11,638,61,0,32768,1027,0,0,1458,0,528,136,0,558,559,0,0,475,22,0,101,17289,0,2016-06-02T02:10:10.704Z,126,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,10,343,32813,7200,2016,0,1200,40,656,13832,65516,0,143,10,0,94,0,0,400,1,0,0,59803,3600,142,65511,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,5,1,648,148,0,0,0,1464833410,5386,2570,0,558,5,202,0,3,6,60,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,10,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,531,2586,0,126,0,0,24605,0,11,2015,0,0,1400,0,0,0,0,21,489,37,0,0,408,27,558,22,160,249,990,29412,11,638,61,0,32768,1027,0,0,1458,0,528,136,0,558,558,0,0,475,22,0,357,17292,0,2016-06-02T02:10:13.253Z,126,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,13,343,32813,7200,2016,0,1200,40,658,13832,65516,0,143,10,0,94,0,0,400,1,0,0,62351,3600,142,65513,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,5,1,648,148,0,0,0,1464833413,5386,2570,0,558,5,202,0,3,6,63,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,13,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,531,2589,0,126,0,0,24605,5554,11,2015,0,0,1400,0,0,0,0,20,489,36,0,0,407,27,558,22,160,249,990,29412,11,638,61,0,32768,1027,0,0,1458,0,528,136,0,558,558,0,0,475,22,0,357,17294,0,2016-06-02T02:10:16.053Z,126,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,15,343,32813,7200,2016,0,1200,40,658,13832,65516,0,143,10,0,94,0,0,400,1,0,0,65148,3600,142,65512,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,6,1,648,148,0,0,0,1464833416,5386,2570,0,558,5,202,0,3,6,65,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,15,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,120,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,531,2592,0,126,0,0,24605,9650,11,2015,0,0,1400,0,0,0,1,23,489,37,0,0,407,27,558,21,160,248,990,29412,11,638,61,0,32768,1027,0,0,1458,0,528,136,0,558,558,0,0,475,21,0,357,17297,0,2016-06-02T02:10:18.602Z,126,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,18,343,32813,7200,2016,0,1200,40,658,13832,65516,0,143,10,0,94,0,0,400,1,0,0,2160,3600,142,65512,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,6,1,648,148,0,0,0,1464833418,5386,2570,0,558,5,202,0,3,6,68,80,10,1347,960,0,0,3840,20993,26,50,143,143,7200,600,0,18,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,531,2595,0,126,0,0,24605,18400,11,2015,0,0,1400,0,0,0,1,21,489,36,0,0,407,27,558,22,160,249,990,29412,11,638,61,0,32768,1027,0,0,1458,0,528,136,0,558,558,0,0,475,22,0,357,17300,0,2016-06-02T02:10:21.296Z,125,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,21,343,32813,7200,2016,0,1200,40,658,13832,65516,0,143,10,0,94,0,0,400,1,0,0,4852,3600,142,65513,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,5,1,648,148,0,0,0,1464833421,5386,2570,0,558,5,202,0,3,6,71,80,10,1347,960,0,0,3840,20993,27,50,143,143,7200,600,0,21,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,120,150,0,1174,0,1,0,65,132
0,19523,18771,21313,67,41,50,531,2597,0,126,0,0,24605,20499,11,2015,0,0,1400,0,0,0,1,23,489,37,0,0,407,27,557,21,160,249,990,29412,11,638,61,0,32768,1027,0,0,1458,0,528,136,0,558,558,0,0,475,21,0,357,17302,0,2016-06-02T02:10:23.833Z,125,0,0,1400,180,12,558,40,0,0,65526,0,111,0,95,49,0,0,23,343,32813,7200,2016,0,1200,40,658,13832,65516,0,143,10,0,94,0,0,400,1,0,0,7389,3600,142,65512,900,0,0,0,0,0,0,0,960,0,0,0,0,50,2839,27,0,100,0,10,1,0,0,8,0,6,1,648,148,0,0,0,1464833423,5386,2570,0,558,5,202,0,3,6,73,80,10,1347,960,0,0,3840,20993,26,50,143,143,7200,600,0,23,558,100,0,0,1794,1458,146,300,0,18624,0,27,1,0,65516,0,45568,12292,13312,16,10,502,53,20,122,150,0,1174,0,1,0,65,132
